33,"(242.0, 236.0, 237.0)","[(0.07277778, (242.0, 236.0, 237.0)), (0.08412699, (127.0, 118.0, 115.0)), (0.21984127, (93.0, 87.0, 67.0)), (0.02452381, (26.0, 21.0, 15.0)), (0.05277778, (160.0, 153.0, 149.0))]"
34,"(24.0, 19.0, 16.0)","[(0.06888889, (24.0, 19.0, 16.0)), (0.09261905, (242.0, 240.0, 242.0)), (0.06579365, (118.0, 117.0, 115.0)), (0.21785714, (55.0, 45.0, 29.0)), (0.085, (89.0, 87.0, 85.0))]"
35,"(86.0, 81.0, 56.0)","[(0.19357143, (86.0, 81.0, 56.0)), (0.17738095, (64.0, 57.0, 38.0)), (0.14428571, (61.0, 53.0, 46.0)), (0.1276984, (87.0, 80.0, 74.0)), (0.021428572, (118.0, 113.0, 89.0))]"
36,"(85.0, 80.0, 47.0)","[(0.119444445, (85.0, 80.0, 47.0)), (0.042936508, (244.0, 240.0, 241.0)), (0.08166666, (85.0, 80.0, 73.0)), (0.20436507, (61.0, 56.0, 49.0)), (0.34896827, (62.0, 58.0, 39.0))]"
37,"(122.0, 119.0, 115.0)","[(0.07539683, (122.0, 119.0, 115.0)), (0.12492064, (242.0, 239.0, 241.0)), (0.06079365, (158.0, 154.0, 152.0)), (0.1097619, (90.0, 86.0, 83.0)), (0.05666667, (196.0, 192.0, 192.0))]"
38,"(241.0, 240.0, 240.0)","[(0.08436508, (241.0, 240.0, 240.0)), (0.08960318, (84.0, 84.0, 78.0)), (0.25650793, (54.0, 53.0, 46.0)), (0.05269841, (119.0, 119.0, 114.0)), (0.04547619, (157.0, 156.0, 153.0))]"
39,"(244.0, 241.0, 244.0)","[(0.17920636, (244.0, 241.0, 244.0)), (0.15571429, (86.0, 81.0, 81.0)), (0.090793654, (199.0, 196.0, 198.0)), (0.11412699, (122.0, 118.0, 118.0)), (0.09357143, (159.0, 155.0, 158.0))]"
40,"(56.0, 53.0, 31.0)","[(0.24396825, (56.0, 53.0, 31.0)), (0.085079364, (88.0, 84.0, 76.0)), (0.08468254, (242.0, 240.0, 239.0)), (0.038015872, (84.0, 80.0, 61.0)), (0.05484127, (122.0, 118.0, 111.0))]"
41,"(22.0, 20.0, 22.0)","[(0.08396825, (22.0, 20.0, 22.0)), (0.11444444, (87.0, 83.0, 78.0)), (0.04047619, (242.0, 240.0, 240.0)), (0.17388889, (89.0, 85.0, 63.0)), (0.054047618, (120.0, 117.0, 112.0))]"
42,"(241.0, 239.0, 238.0)","[(0.0981746, (241.0, 239.0, 238.0)), (0.066190474, (158.0, 156.0, 153.0)), (0.05595238, (195.0, 193.0, 191.0)), (0.09142857, (122.0, 121.0, 117.0)), (0.18738095, (91.0, 89.0, 85.0))]"
43,"(85.0, 83.0, 77.0)","[(0.1379365, (85.0, 83.0, 77.0)), (0.12523809, (243.0, 242.0, 242.0)), (0.17253968, (83.0, 82.0, 59.0)), (0.10103174, (119.0, 117.0, 114.0)), (0.100873016, (60.0, 58.0, 49.0))]"
44,"(57.0, 52.0, 48.0)","[(0.30571428, (57.0, 52.0, 48.0)), (0.11753968, (243.0, 242.0, 243.0)), (0.18873017, (83.0, 79.0, 76.0)), (0.08142857, (57.0, 56.0, 36.0)), (0.049920633, (84.0, 83.0, 58.0))]"
45,"(89.0, 83.0, 78.0)","[(0.15198413, (89.0, 83.0, 78.0)), (0.095714286, (241.0, 237.0, 235.0)), (0.08063492, (123.0, 118.0, 113.0)), (0.065476194, (160.0, 155.0, 151.0)), (0.2681746, (61.0, 56.0, 52.0))]"
46,"(55.0, 49.0, 46.0)","[(0.26436508, (55.0, 49.0, 46.0)), (0.13698412, (86.0, 82.0, 77.0)), (0.07619048, (121.0, 117.0, 114.0)), (0.08738095, (58.0, 55.0, 37.0)), (0.06452381, (159.0, 155.0, 153.0))]"
47,"(51.0, 47.0, 43.0)","[(0.28507936, (51.0, 47.0, 43.0)), (0.082777776, (239.0, 236.0, 235.0)), (0.14285715, (86.0, 83.0, 79.0)), (0.078650795, (120.0, 118.0, 114.0)), (0.059603173, (156.0, 154.0, 152.0))]"
48,"(53.0, 49.0, 43.0)","[(0.22333333, (53.0, 49.0, 43.0)), (0.1234127, (85.0, 83.0, 77.0)), (0.073492065, (119.0, 118.0, 112.0)), (0.063412696, (155.0, 154.0, 148.0)), (0.05730159, (84.0, 82.0, 62.0))]"
49,"(87.0, 83.0, 75.0)","[(0.1363492, (87.0, 83.0, 75.0)), (0.08888889, (242.0, 238.0, 235.0)), (0.048015874, (85.0, 81.0, 62.0)), (0.24690476, (58.0, 54.0, 48.0)), (0.08388889, (122.0, 118.0, 112.0))]"
50,"(85.0, 83.0, 75.0)","[(0.13142857, (85.0, 83.0, 75.0)), (0.094126984, (244.0, 242.0, 239.0)), (0.052380953, (84.0, 84.0, 65.0)), (0.07484127, (120.0, 118.0, 110.0)), (0.065238096, (156.0, 154.0, 147.0))]"
51,"(57.0, 54.0, 34.0)","[(0.3129365, (57.0, 54.0, 34.0)), (0.1286508, (58.0, 52.0, 44.0)), (0.08238095, (82.0, 78.0, 54.0)), (0.10984127, (84.0, 78.0, 71.0)), (0.061507937, (121.0, 115.0, 110.0))]"
52,"(87.0, 83.0, 78.0)","[(0.15055555, (87.0, 83.0, 78.0)), (0.09793651, (244.0, 241.0, 240.0)), (0.06984127, (84.0, 82.0, 61.0)), (0.08261905, (120.0, 116.0, 111.0)), (0.16269842, (60.0, 57.0, 37.0))]"
53,"(52.0, 47.0, 44.0)","[(0.26595238, (52.0, 47.0, 44.0)), (0.09015873, (242.0, 238.0, 239.0)), (0.15380952, (89.0, 83.0, 80.0)), (0.08857143, (122.0, 117.0, 115.0)), (0.07388889, (161.0, 155.0, 155.0))]"
54,"(85.0, 81.0, 76.0)","[(0.14960317, (85.0, 81.0, 76.0)), (0.09531746, (242.0, 238.0, 239.0)), (0.2559524, (57.0, 54.0, 48.0)), (0.1097619, (29.0, 27.0, 20.0)), (0.08722222, (121.0, 117.0, 114.0))]"
55,"(28.0, 27.0, 21.0)","[(0.21150793, (28.0, 27.0, 21.0)), (0.03595238, (240.0, 238.0, 237.0)), (0.27801588, (50.0, 48.0, 41.0)), (0.1868254, (48.0, 49.0, 30.0)), (0.07126984, (84.0, 82.0, 75.0))]"
56,"(55.0, 53.0, 47.0)","[(0.24698412, (55.0, 53.0, 47.0)), (0.12825397, (86.0, 86.0, 62.0)), (0.08436508, (240.0, 241.0, 242.0)), (0.20968254, (84.0, 84.0, 78.0)), (0.047698412, (58.0, 57.0, 38.0))]"
57,"(127.0, 119.0, 117.0)","[(0.20238096, (127.0, 119.0, 117.0)), (0.013253968, (203.0, 185.0, 183.0)), (0.049761906, (164.0, 153.0, 151.0)), (0.014920635, (159.0, 154.0, 125.0)), (0.3065873, (94.0, 87.0, 86.0))]"
58,"(120.0, 118.0, 111.0)","[(0.26920635, (120.0, 118.0, 111.0)), (0.08230159, (125.0, 120.0, 99.0)), (0.04515873, (166.0, 155.0, 127.0)), (0.24380952, (93.0, 89.0, 85.0)), (0.09873016, (156.0, 151.0, 146.0))]"
59,"(90.0, 84.0, 60.0)","[(0.18214285, (90.0, 84.0, 60.0)), (0.13388889, (245.0, 244.0, 245.0)), (0.070396826, (158.0, 156.0, 152.0)), (0.08412699, (65.0, 59.0, 41.0)), (0.14492063, (84.0, 77.0, 70.0))]"
60,"(30.0, 26.0, 19.0)","[(0.16420636, (30.0, 26.0, 19.0)), (0.1897619, (51.0, 47.0, 39.0)), (0.15198413, (48.0, 46.0, 28.0)), (0.11357143, (34.0, 32.0, 16.0)), (0.09396826, (83.0, 79.0, 71.0))]"
61,"(50.0, 46.0, 27.0)","[(0.27039683, (50.0, 46.0, 27.0)), (0.093333334, (33.0, 28.0, 20.0)), (0.15579365, (50.0, 44.0, 38.0)), (0.06373016, (37.0, 31.0, 16.0)), (0.061666667, (84.0, 79.0, 53.0))]"
62,"(244.0, 242.0, 242.0)","[(0.14246032, (244.0, 242.0, 242.0)), (0.09563492, (123.0, 118.0, 115.0)), (0.13119048, (89.0, 84.0, 79.0)), (0.0681746, (159.0, 154.0, 151.0)), (0.05579365, (198.0, 194.0, 192.0))]"
63,"(56.0, 53.0, 45.0)","[(0.20825396, (56.0, 53.0, 45.0)), (0.057857145, (240.0, 237.0, 236.0)), (0.107857145, (84.0, 81.0, 74.0)), (0.07746032, (121.0, 118.0, 114.0)), (0.08309524, (54.0, 52.0, 35.0))]"
64,"(87.0, 86.0, 61.0)","[(0.15809524, (87.0, 86.0, 61.0)), (0.049126983, (117.0, 115.0, 90.0)), (0.27420634, (60.0, 58.0, 38.0)), (0.11230159, (87.0, 84.0, 76.0)), (0.06595238, (120.0, 118.0, 110.0))]"
65,"(84.0, 81.0, 56.0)","[(0.25, (84.0, 81.0, 56.0)), (0.03952381, (198.0, 191.0, 188.0)), (0.2752381, (60.0, 57.0, 35.0)), (0.07404762, (123.0, 119.0, 95.0)), (0.05063492, (159.0, 153.0, 148.0))]"
66,"(61.0, 57.0, 38.0)","[(0.1602381, (61.0, 57.0, 38.0)), (0.05373016, (238.0, 236.0, 238.0)), (0.27539682, (80.0, 79.0, 56.0)), (0.06111111, (62.0, 55.0, 47.0)), (0.10928571, (83.0, 79.0, 71.0))]"
67,"(120.0, 116.0, 88.0)","[(0.053174604, (120.0, 116.0, 88.0)), (0.10198413, (244.0, 240.0, 242.0)), (0.15936507, (94.0, 89.0, 62.0)), (0.1418254, (122.0, 115.0, 116.0)), (0.10015873, (96.0, 89.0, 90.0))]"
68,"(56.0, 53.0, 32.0)","[(0.444127, (56.0, 53.0, 32.0)), (0.23492064, (80.0, 77.0, 55.0)), (0.027698413, (157.0, 153.0, 145.0)), (0.07412698, (58.0, 51.0, 42.0)), (0.024603175, (37.0, 32.0, 16.0))]"
69,"(86.0, 84.0, 58.0)","[(0.23103175, (86.0, 84.0, 58.0)), (0.022063492, (239.0, 242.0, 241.0)), (0.19325396, (57.0, 56.0, 28.0)), (0.12293651, (118.0, 115.0, 88.0)), (0.047380954, (93.0, 85.0, 76.0))]"
70,"(125.0, 123.0, 97.0)","[(0.1613492, (125.0, 123.0, 97.0)), (0.10412698, (242.0, 239.0, 240.0)), (0.061507937, (156.0, 153.0, 128.0)), (0.11849207, (160.0, 156.0, 150.0)), (0.13301587, (127.0, 121.0, 115.0))]"
71,"(123.0, 118.0, 95.0)","[(0.06563492, (123.0, 118.0, 95.0)), (0.08571429, (243.0, 241.0, 239.0)), (0.15333334, (92.0, 89.0, 67.0)), (0.10761905, (123.0, 118.0, 112.0)), (0.17126983, (91.0, 86.0, 80.0))]"
72,"(89.0, 89.0, 66.0)","[(0.09920635, (89.0, 89.0, 66.0)), (0.079920635, (117.0, 116.0, 92.0)), (0.2436508, (88.0, 84.0, 77.0)), (0.15904762, (119.0, 116.0, 109.0)), (0.0075396826, (111.0, 118.0, 80.0))]"
73,"(125.0, 117.0, 119.0)","[(0.2552381, (125.0, 117.0, 119.0)), (0.07587302, (129.0, 119.0, 95.0)), (0.35738096, (96.0, 89.0, 89.0)), (0.04079365, (153.0, 146.0, 147.0)), (0.022777777, (169.0, 149.0, 126.0))]"
74,"(130.0, 117.0, 90.0)","[(0.18531746, (130.0, 117.0, 90.0)), (0.28746033, (125.0, 116.0, 114.0)), (0.053015873, (163.0, 154.0, 123.0)), (0.08674603, (96.0, 85.0, 59.0)), (0.01936508, (132.0, 119.0, 68.0))]"
75,"(120.0, 116.0, 114.0)","[(0.19373016, (120.0, 116.0, 114.0)), (0.15722223, (93.0, 88.0, 85.0)), (0.14587301, (155.0, 153.0, 156.0)), (0.056984127, (120.0, 117.0, 98.0)), (0.08865079, (189.0, 190.0, 199.0))]"
76,"(246.0, 245.0, 247.0)","[(0.05722222, (246.0, 245.0, 247.0)), (0.14857143, (86.0, 83.0, 76.0)), (0.07539683, (89.0, 87.0, 66.0)), (0.006746032, (114.0, 112.0, 81.0)), (0.04920635, (119.0, 116.0, 116.0))]"
77,"(83.0, 80.0, 60.0)","[(0.09404762, (83.0, 80.0, 60.0)), (0.15373015, (85.0, 81.0, 74.0)), (0.27769843, (60.0, 56.0, 48.0)), (0.12880953, (63.0, 59.0, 41.0)), (0.09142857, (119.0, 115.0, 112.0))]"
78,"(87.0, 83.0, 62.0)","[(0.20777778, (87.0, 83.0, 62.0)), (0.037380952, (242.0, 243.0, 246.0)), (0.13436508, (84.0, 84.0, 75.0)), (0.05079365, (114.0, 115.0, 113.0)), (0.20452382, (64.0, 59.0, 42.0))]"
79,"(247.0, 245.0, 247.0)","[(0.20785715, (247.0, 245.0, 247.0)), (0.14587301, (125.0, 119.0, 120.0)), (3.968254E-4, (147.0, 145.0, 96.0)), (0.07412698, (199.0, 195.0, 198.0)), (0.0013492063, (136.0, 124.0, 146.0))]"
80,"(81.0, 80.0, 74.0)","[(0.36460316, (81.0, 80.0, 74.0)), (0.25119048, (59.0, 58.0, 53.0)), (0.093650796, (87.0, 86.0, 67.0)), (0.11111111, (113.0, 110.0, 105.0)), (0.08492064, (113.0, 112.0, 91.0))]"
81,"(88.0, 84.0, 78.0)","[(0.15738095, (88.0, 84.0, 78.0)), (0.14746031, (85.0, 85.0, 65.0)), (0.08349206, (119.0, 115.0, 110.0)), (0.024920635, (114.0, 113.0, 92.0)), (0.23373015, (63.0, 58.0, 52.0))]"
82,"(56.0, 51.0, 44.0)","[(0.255, (56.0, 51.0, 44.0)), (0.13412699, (85.0, 80.0, 73.0)), (0.09992064, (54.0, 52.0, 36.0)), (0.08166666, (121.0, 116.0, 110.0)), (0.06428572, (158.0, 154.0, 149.0))]"
83,"(241.0, 237.0, 241.0)","[(0.08452381, (241.0, 237.0, 241.0)), (0.05825397, (122.0, 118.0, 119.0)), (0.036349207, (199.0, 195.0, 198.0)), (0.10944445, (86.0, 83.0, 82.0)), (0.04388889, (159.0, 155.0, 157.0))]"
84,"(247.0, 244.0, 245.0)","[(0.081507936, (247.0, 244.0, 245.0)), (0.1534127, (89.0, 84.0, 81.0)), (0.041984126, (198.0, 194.0, 195.0)), (0.073968254, (125.0, 120.0, 119.0)), (0.047380954, (160.0, 156.0, 155.0))]"
85,"(246.0, 243.0, 243.0)","[(0.091031745, (246.0, 243.0, 243.0)), (0.16555555, (89.0, 83.0, 77.0)), (0.07230159, (124.0, 118.0, 115.0)), (0.04888889, (159.0, 154.0, 151.0)), (0.038492065, (199.0, 195.0, 193.0))]"
86,"(245.0, 243.0, 246.0)","[(0.0847619, (245.0, 243.0, 246.0)), (0.17746031, (87.0, 84.0, 79.0)), (0.081746034, (122.0, 118.0, 117.0)), (0.04063492, (197.0, 193.0, 196.0)), (0.04611111, (159.0, 156.0, 157.0))]"
87,"(245.0, 243.0, 245.0)","[(0.10063492, (245.0, 243.0, 245.0)), (0.18492064, (88.0, 84.0, 78.0)), (0.09134921, (121.0, 117.0, 113.0)), (0.054682538, (159.0, 154.0, 154.0)), (0.044444446, (198.0, 194.0, 196.0))]"
88,"(246.0, 244.0, 245.0)","[(0.13857143, (246.0, 244.0, 245.0)), (0.09769841, (122.0, 118.0, 115.0)), (0.05793651, (158.0, 155.0, 154.0)), (0.048730157, (197.0, 194.0, 195.0)), (0.22944444, (89.0, 85.0, 81.0))]"
89,"(246.0, 244.0, 245.0)","[(0.121269844, (246.0, 244.0, 245.0)), (0.19150794, (89.0, 83.0, 79.0)), (4.7619047E-4, (105.0, 108.0, 59.0)), (0.08214286, (122.0, 116.0, 114.0)), (0.047142856, (198.0, 194.0, 194.0))]"
90,"(244.0, 241.0, 243.0)","[(0.060555555, (244.0, 241.0, 243.0)), (0.12174603, (87.0, 82.0, 77.0)), (0.3427778, (61.0, 56.0, 50.0)), (0.05595238, (122.0, 117.0, 115.0)), (0.030317461, (198.0, 193.0, 194.0))]"
91,"(54.0, 51.0, 46.0)","[(0.25039682, (54.0, 51.0, 46.0)), (0.21119048, (87.0, 81.0, 81.0)), (0.092301585, (123.0, 115.0, 117.0)), (0.16071428, (53.0, 53.0, 35.0)), (0.14436507, (84.0, 84.0, 61.0))]"
92,"(128.0, 120.0, 90.0)","[(0.33253968, (128.0, 120.0, 90.0)), (0.25865078, (78.0, 78.0, 74.0)), (0.1102381, (62.0, 62.0, 59.0)), (0.08865079, (92.0, 88.0, 66.0)), (0.06531746, (154.0, 144.0, 113.0))]"
93,"(88.0, 86.0, 84.0)","[(0.27642858, (88.0, 86.0, 84.0)), (0.16873015, (120.0, 115.0, 120.0)), (0.08595238, (157.0, 151.0, 158.0)), (0.08746032, (86.0, 87.0, 67.0)), (0.12944445, (116.0, 117.0, 94.0))]"
94,"(86.0, 89.0, 65.0)","[(0.12238095, (86.0, 89.0, 65.0)), (0.094920635, (118.0, 119.0, 95.0)), (0.19563492, (89.0, 87.0, 81.0)), (0.17087302, (123.0, 119.0, 115.0)), (0.1134127, (155.0, 152.0, 150.0))]"
95,"(91.0, 85.0, 81.0)","[(0.19650793, (91.0, 85.0, 81.0)), (0.11547619, (243.0, 241.0, 241.0)), (0.13142857, (122.0, 116.0, 112.0)), (0.08285714, (160.0, 154.0, 152.0)), (0.06896825, (198.0, 193.0, 191.0))]"
96,"(86.0, 82.0, 82.0)","[(0.20412698, (86.0, 82.0, 82.0)), (0.13976191, (243.0, 243.0, 245.0)), (0.11777778, (119.0, 117.0, 117.0)), (0.083015874, (157.0, 155.0, 156.0)), (0.066190474, (196.0, 194.0, 196.0))]"
97,"(53.0, 50.0, 43.0)","[(0.31706348, (53.0, 50.0, 43.0)), (0.10277778, (243.0, 240.0, 241.0)), (0.17992063, (86.0, 82.0, 78.0)), (0.100079365, (122.0, 118.0, 115.0)), (0.069603175, (52.0, 50.0, 33.0))]"
98,"(57.0, 55.0, 49.0)","[(0.30666667, (57.0, 55.0, 49.0)), (0.11857143, (242.0, 239.0, 240.0)), (0.16738096, (84.0, 81.0, 77.0)), (0.09873016, (120.0, 117.0, 114.0)), (0.06936508, (158.0, 155.0, 153.0))]"
99,"(55.0, 53.0, 47.0)","[(0.30444443, (55.0, 53.0, 47.0)), (0.17293651, (82.0, 80.0, 74.0)), (0.078095235, (57.0, 55.0, 38.0)), (0.09349206, (118.0, 116.0, 111.0)), (0.06563492, (157.0, 155.0, 153.0))]"
100,"(56.0, 54.0, 49.0)","[(0.35801587, (56.0, 54.0, 49.0)), (0.16587302, (84.0, 81.0, 77.0)), (0.08968254, (118.0, 115.0, 111.0)), (0.011111111, (83.0, 81.0, 65.0)), (0.04079365, (56.0, 56.0, 39.0))]"
101,"(249.0, 249.0, 249.0)","[(0.075, (249.0, 249.0, 249.0)), (0.122063495, (85.0, 84.0, 75.0)), (0.028571429, (199.0, 197.0, 195.0)), (0.036031745, (160.0, 158.0, 154.0)), (0.056825396, (117.0, 115.0, 110.0))]"
102,"(86.0, 83.0, 79.0)","[(0.2720635, (86.0, 83.0, 79.0)), (0.12, (244.0, 244.0, 249.0)), (0.1331746, (116.0, 116.0, 115.0)), (0.08055556, (89.0, 89.0, 68.0)), (0.042936508, (194.0, 194.0, 202.0))]"
