29,"(123.0, 123.0, 93.0)","[(0.13079365, (123.0, 123.0, 93.0)), (0.064920634, (242.0, 239.0, 245.0)), (0.03079365, (152.0, 152.0, 115.0)), (0.16095237, (120.0, 116.0, 116.0)), (0.006825397, (153.0, 156.0, 111.0))]"
30,"(121.0, 121.0, 94.0)","[(0.1363492, (121.0, 121.0, 94.0)), (0.04015873, (155.0, 155.0, 123.0)), (0.19722222, (117.0, 114.0, 112.0)), (0.012936508, (154.0, 159.0, 115.0)), (0.22761905, (95.0, 92.0, 92.0))]"
31,"(156.0, 156.0, 123.0)","[(0.07333333, (156.0, 156.0, 123.0)), (0.15563492, (123.0, 123.0, 94.0)), (0.1997619, (121.0, 116.0, 117.0)), (0.024047619, (151.0, 157.0, 114.0)), (0.016666668, (154.0, 159.0, 102.0))]"
32,"(91.0, 87.0, 86.0)","[(0.25007936, (91.0, 87.0, 86.0)), (0.10484127, (122.0, 120.0, 94.0)), (0.050873015, (236.0, 232.0, 239.0)), (0.038650792, (159.0, 163.0, 94.0)), (0.22238095, (121.0, 115.0, 114.0))]"
33,"(128.0, 120.0, 117.0)","[(0.38944444, (128.0, 120.0, 117.0)), (0.09785714, (129.0, 124.0, 104.0)), (0.03293651, (155.0, 151.0, 126.0)), (0.13071428, (156.0, 148.0, 144.0)), (0.24801587, (99.0, 91.0, 91.0))]"
34,"(83.0, 81.0, 80.0)","[(0.26531747, (83.0, 81.0, 80.0)), (0.108095236, (120.0, 120.0, 93.0)), (0.07920635, (91.0, 91.0, 67.0)), (0.030555556, (151.0, 152.0, 121.0)), (0.16373016, (118.0, 115.0, 113.0))]"
35,"(88.0, 82.0, 85.0)","[(0.32349205, (88.0, 82.0, 85.0)), (0.1165873, (121.0, 114.0, 116.0)), (0.23944445, (61.0, 57.0, 58.0)), (0.055555556, (124.0, 119.0, 90.0)), (0.05888889, (92.0, 87.0, 62.0))]"
36,"(87.0, 87.0, 60.0)","[(0.1415873, (87.0, 87.0, 60.0)), (0.0997619, (233.0, 227.0, 227.0)), (0.20785715, (53.0, 50.0, 47.0)), (0.08, (119.0, 118.0, 88.0)), (0.092063494, (201.0, 195.0, 198.0))]"
37,"(85.0, 86.0, 58.0)","[(0.09047619, (85.0, 86.0, 58.0)), (0.03809524, (116.0, 116.0, 86.0)), (0.08865079, (58.0, 59.0, 35.0)), (0.21753968, (56.0, 54.0, 51.0)), (0.12634921, (86.0, 82.0, 79.0))]"
38,"(83.0, 83.0, 59.0)","[(0.061666667, (83.0, 83.0, 59.0)), (0.27507937, (55.0, 54.0, 50.0)), (0.006746032, (184.0, 198.0, 232.0)), (0.08365079, (57.0, 58.0, 37.0)), (0.1234127, (84.0, 82.0, 78.0))]"
39,"(56.0, 55.0, 49.0)","[(0.2730159, (56.0, 55.0, 49.0)), (0.04984127, (81.0, 82.0, 60.0)), (0.16960317, (242.0, 243.0, 246.0)), (0.005952381, (181.0, 198.0, 228.0)), (0.12174603, (85.0, 83.0, 77.0))]"
40,"(53.0, 52.0, 46.0)","[(0.28126985, (53.0, 52.0, 46.0)), (0.008888889, (182.0, 197.0, 227.0)), (0.17349206, (242.0, 242.0, 246.0)), (0.104444444, (53.0, 54.0, 35.0)), (0.10896825, (83.0, 80.0, 75.0))]"
41,"(84.0, 80.0, 80.0)","[(0.22357143, (84.0, 80.0, 80.0)), (0.47238097, (61.0, 58.0, 61.0)), (0.048809525, (120.0, 112.0, 113.0)), (0.07253968, (155.0, 155.0, 153.0)), (0.07412698, (187.0, 188.0, 185.0))]"
42,"(84.0, 86.0, 59.0)","[(0.19833334, (84.0, 86.0, 59.0)), (0.006190476, (63.0, 167.0, 213.0)), (0.0016666667, (102.0, 222.0, 240.0)), (0.007222222, (60.0, 125.0, 182.0)), (0.0019047619, (172.0, 240.0, 251.0))]"
43,"(87.0, 87.0, 55.0)","[(0.2676984, (87.0, 87.0, 55.0)), (0.031587303, (118.0, 122.0, 68.0)), (0.15857142, (119.0, 118.0, 83.0)), (0.024603175, (116.0, 122.0, 78.0)), (0.02484127, (85.0, 90.0, 49.0))]"
44,"(163.0, 156.0, 155.0)","[(0.07769841, (163.0, 156.0, 155.0)), (0.20404762, (89.0, 90.0, 61.0)), (0.03420635, (200.0, 194.0, 195.0)), (0.17468254, (118.0, 118.0, 89.0)), (0.13642856, (125.0, 119.0, 117.0))]"
45,"(85.0, 87.0, 60.0)","[(0.245, (85.0, 87.0, 60.0)), (0.19071428, (116.0, 117.0, 86.0)), (0.04595238, (114.0, 119.0, 77.0)), (0.028492063, (86.0, 91.0, 52.0)), (0.03206349, (61.0, 63.0, 39.0))]"
46,"(121.0, 121.0, 89.0)","[(0.14849207, (121.0, 121.0, 89.0)), (0.020714285, (122.0, 125.0, 73.0)), (0.10849206, (88.0, 89.0, 61.0)), (0.07690476, (154.0, 152.0, 122.0)), (0.14547619, (123.0, 118.0, 118.0))]"
47,"(122.0, 120.0, 89.0)","[(0.16507937, (122.0, 120.0, 89.0)), (0.11293651, (198.0, 193.0, 199.0)), (0.09777778, (90.0, 89.0, 61.0)), (0.067539684, (157.0, 152.0, 121.0)), (0.113015875, (160.0, 155.0, 160.0))]"
48,"(124.0, 122.0, 93.0)","[(0.24515873, (124.0, 122.0, 93.0)), (0.06746032, (153.0, 151.0, 118.0)), (0.14460318, (120.0, 115.0, 111.0)), (0.18079366, (95.0, 89.0, 92.0)), (0.20333333, (95.0, 93.0, 67.0))]"
49,"(81.0, 81.0, 76.0)","[(0.35214287, (81.0, 81.0, 76.0)), (0.17031746, (59.0, 58.0, 56.0)), (0.11825397, (84.0, 88.0, 67.0)), (6.349206E-4, (123.0, 111.0, 134.0)), (0.10404762, (114.0, 112.0, 110.0))]"
50,"(86.0, 87.0, 88.0)","[(0.29190475, (86.0, 87.0, 88.0)), (0.028888889, (112.0, 124.0, 94.0)), (0.26055557, (114.0, 114.0, 113.0)), (0.022698414, (145.0, 158.0, 122.0)), (0.041507937, (115.0, 120.0, 99.0))]"
51,"(162.0, 155.0, 155.0)","[(0.14928572, (162.0, 155.0, 155.0)), (4.7619047E-4, (199.0, 87.0, 146.0)), (7.9365076E-5, (255.0, 151.0, 205.0)), (7.9365076E-5, (143.0, 79.0, 114.0)), (0.052380953, (200.0, 191.0, 194.0))]"
52,"(122.0, 123.0, 99.0)","[(0.108333334, (122.0, 123.0, 99.0)), (0.26373017, (123.0, 119.0, 115.0)), (0.11444444, (156.0, 152.0, 151.0)), (0.025, (147.0, 149.0, 121.0)), (0.24666667, (88.0, 85.0, 85.0))]"
53,"(58.0, 54.0, 61.0)","[(0.14444445, (58.0, 54.0, 61.0)), (0.06928571, (202.0, 197.0, 201.0)), (0.24769841, (83.0, 77.0, 82.0)), (7.142857E-4, (82.0, 70.0, 90.0)), (0.20968254, (119.0, 113.0, 113.0))]"
54,"(89.0, 85.0, 83.0)","[(0.25785714, (89.0, 85.0, 83.0)), (0.17626984, (120.0, 115.0, 115.0)), (0.04825397, (87.0, 89.0, 69.0)), (0.11150794, (158.0, 154.0, 156.0)), (0.029126985, (111.0, 114.0, 90.0))]"
55,"(160.0, 153.0, 150.0)","[(0.1518254, (160.0, 153.0, 150.0)), (0.17507936, (128.0, 121.0, 117.0)), (0.0028571428, (116.0, 119.0, 71.0)), (0.1581746, (93.0, 87.0, 83.0)), (0.054603174, (191.0, 185.0, 181.0))]"
56,"(122.0, 124.0, 93.0)","[(0.122777775, (122.0, 124.0, 93.0)), (0.06349207, (118.0, 125.0, 84.0)), (0.04547619, (151.0, 152.0, 120.0)), (0.024444444, (148.0, 154.0, 111.0)), (0.017301587, (119.0, 126.0, 72.0))]"
57,"(159.0, 161.0, 91.0)","[(0.04325397, (159.0, 161.0, 91.0)), (0.0686508, (90.0, 85.0, 55.0)), (3.968254E-4, (50.0, 40.0, 62.0)), (0.030317461, (167.0, 159.0, 101.0)), (0.03857143, (56.0, 53.0, 28.0))]"
58,"(201.0, 193.0, 196.0)","[(0.15896825, (201.0, 193.0, 196.0)), (0.1497619, (87.0, 80.0, 83.0)), (0.14936508, (164.0, 156.0, 160.0)), (0.05, (236.0, 227.0, 228.0)), (0.19023809, (61.0, 54.0, 57.0))]"
59,"(54.0, 120.0, 171.0)","[(0.001984127, (54.0, 120.0, 171.0)), (0.05531746, (125.0, 120.0, 86.0)), (0.0022222223, (57.0, 127.0, 149.0)), (0.0028571428, (56.0, 90.0, 119.0)), (0.09936508, (198.0, 193.0, 190.0))]"
60,"(55.0, 50.0, 50.0)","[(0.16214286, (55.0, 50.0, 50.0)), (0.05142857, (89.0, 83.0, 56.0)), (0.032301586, (165.0, 159.0, 101.0)), (0.027142856, (59.0, 54.0, 31.0)), (0.04674603, (126.0, 119.0, 87.0))]"
61,"(198.0, 199.0, 192.0)","[(0.07825397, (198.0, 199.0, 192.0)), (0.084285714, (126.0, 117.0, 85.0)), (0.02079365, (166.0, 155.0, 100.0)), (0.110396825, (94.0, 87.0, 59.0)), (0.02674603, (164.0, 154.0, 119.0))]"
62,"(122.0, 121.0, 86.0)","[(0.08285714, (122.0, 121.0, 86.0)), (0.010873016, (119.0, 124.0, 70.0)), (0.023253968, (237.0, 236.0, 239.0)), (0.07119048, (90.0, 89.0, 58.0)), (2.3809524E-4, (133.0, 189.0, 219.0))]"
63,"(156.0, 160.0, 94.0)","[(0.047936507, (156.0, 160.0, 94.0)), (0.10103174, (125.0, 120.0, 87.0)), (0.08730159, (90.0, 86.0, 56.0)), (0.038174603, (121.0, 125.0, 62.0)), (0.06476191, (160.0, 156.0, 119.0))]"
64,"(161.0, 157.0, 123.0)","[(0.054761905, (161.0, 157.0, 123.0)), (0.02388889, (157.0, 159.0, 93.0)), (0.06761905, (125.0, 121.0, 91.0)), (0.019761905, (197.0, 192.0, 157.0)), (0.052460317, (92.0, 89.0, 60.0))]"
65,"(233.0, 229.0, 228.0)","[(0.091825396, (233.0, 229.0, 228.0)), (0.121984124, (204.0, 197.0, 194.0)), (0.1313492, (164.0, 155.0, 153.0)), (0.13857143, (128.0, 117.0, 115.0)), (0.19134921, (95.0, 84.0, 82.0))]"
66,"(110.0, 121.0, 83.0)","[(0.04777778, (110.0, 121.0, 83.0)), (0.16190477, (80.0, 86.0, 81.0)), (0.046825398, (239.0, 244.0, 247.0)), (0.072460316, (80.0, 92.0, 58.0)), (0.035317462, (83.0, 88.0, 65.0))]"
67,"(87.0, 87.0, 53.0)","[(0.16626984, (87.0, 87.0, 53.0)), (0.02468254, (119.0, 122.0, 66.0)), (0.08126984, (246.0, 244.0, 244.0)), (0.09119048, (117.0, 116.0, 80.0)), (0.110873014, (61.0, 60.0, 34.0))]"
68,"(53.0, 53.0, 47.0)","[(0.39119047, (53.0, 53.0, 47.0)), (0.093888886, (51.0, 56.0, 37.0)), (0.14293651, (78.0, 79.0, 70.0)), (0.07825397, (77.0, 83.0, 63.0)), (0.047063492, (76.0, 87.0, 57.0))]"
69,"(81.0, 83.0, 59.0)","[(0.122301586, (81.0, 83.0, 59.0)), (0.19341269, (61.0, 54.0, 49.0)), (0.033174604, (153.0, 161.0, 99.0)), (0.12531745, (83.0, 78.0, 70.0)), (0.06968254, (58.0, 60.0, 39.0))]"
70,"(88.0, 81.0, 87.0)","[(0.32992065, (88.0, 81.0, 87.0)), (0.022619048, (197.0, 198.0, 164.0)), (0.15198413, (126.0, 117.0, 121.0)), (0.08968254, (159.0, 149.0, 153.0)), (0.10555556, (63.0, 58.0, 63.0))]"
71,"(249.0, 248.0, 248.0)","[(0.22904763, (249.0, 248.0, 248.0)), (0.10222222, (84.0, 83.0, 78.0)), (0.16103175, (57.0, 56.0, 50.0)), (0.043968253, (118.0, 117.0, 115.0)), (0.03857143, (80.0, 82.0, 62.0))]"
72,"(158.0, 157.0, 128.0)","[(0.10944445, (158.0, 157.0, 128.0)), (0.090238094, (241.0, 237.0, 231.0)), (0.020873016, (160.0, 165.0, 106.0)), (0.001984127, (104.0, 162.0, 183.0)), (2.3809524E-4, (173.0, 107.0, 111.0))]"
73,"(156.0, 161.0, 102.0)","[(0.034126986, (156.0, 161.0, 102.0)), (0.1236508, (120.0, 122.0, 91.0)), (0.0076984125, (185.0, 190.0, 128.0)), (0.027698413, (123.0, 128.0, 72.0)), (0.04904762, (153.0, 156.0, 122.0))]"
74,"(118.0, 118.0, 89.0)","[(0.052619047, (118.0, 118.0, 89.0)), (0.07857143, (243.0, 239.0, 240.0)), (0.11777778, (122.0, 116.0, 114.0)), (0.08928572, (92.0, 93.0, 65.0)), (0.2836508, (92.0, 87.0, 85.0))]"
75,"(127.0, 115.0, 118.0)","[(0.2054762, (127.0, 115.0, 118.0)), (0.050396826, (243.0, 234.0, 231.0)), (0.010634921, (154.0, 155.0, 94.0)), (0.1102381, (127.0, 122.0, 92.0)), (0.20714286, (100.0, 89.0, 93.0))]"
76,"(84.0, 81.0, 84.0)","[(0.3990476, (84.0, 81.0, 84.0)), (0.07484127, (243.0, 241.0, 243.0)), (0.20555556, (117.0, 113.0, 116.0)), (0.14896825, (63.0, 61.0, 64.0)), (0.017222222, (128.0, 118.0, 97.0))]"
77,"(85.0, 80.0, 81.0)","[(0.41007936, (85.0, 80.0, 81.0)), (0.001984127, (114.0, 116.0, 68.0)), (0.18777777, (61.0, 58.0, 57.0)), (0.09730159, (87.0, 85.0, 58.0)), (0.115555555, (116.0, 109.0, 113.0))]"
78,"(160.0, 153.0, 127.0)","[(0.030079365, (160.0, 153.0, 127.0)), (0.054047618, (131.0, 124.0, 99.0)), (0.24563491, (129.0, 118.0, 119.0)), (0.058333334, (160.0, 149.0, 148.0)), (0.32579365, (90.0, 85.0, 85.0))]"
79,"(114.0, 114.0, 137.0)","[(0.10888889, (114.0, 114.0, 137.0)), (0.10920635, (87.0, 88.0, 109.0)), (0.18595238, (112.0, 116.0, 121.0)), (0.2268254, (86.0, 90.0, 97.0)), (0.033888888, (143.0, 145.0, 169.0))]"
80,"(123.0, 119.0, 89.0)","[(0.18666667, (123.0, 119.0, 89.0)), (0.0056349207, (61.0, 84.0, 108.0)), (0.05031746, (157.0, 152.0, 120.0)), (0.1236508, (94.0, 92.0, 64.0)), (0.10801587, (124.0, 117.0, 115.0))]"
81,"(85.0, 83.0, 79.0)","[(0.2623016, (85.0, 83.0, 79.0)), (0.06738095, (123.0, 122.0, 96.0)), (0.007301587, (150.0, 156.0, 99.0)), (0.037619047, (153.0, 153.0, 123.0)), (0.15007937, (119.0, 117.0, 111.0))]"
82,"(89.0, 83.0, 83.0)","[(0.30261904, (89.0, 83.0, 83.0)), (0.2730159, (56.0, 54.0, 50.0)), (0.13579366, (119.0, 112.0, 115.0)), (0.033333335, (122.0, 121.0, 94.0)), (0.0668254, (87.0, 87.0, 64.0))]"
83,"(219.0, 46.0, 118.0)","[(0.002142857, (219.0, 46.0, 118.0)), (0.078174606, (120.0, 122.0, 96.0)), (0.036666665, (196.0, 193.0, 192.0)), (0.0057142857, (61.0, 123.0, 176.0)), (0.004920635, (78.0, 166.0, 212.0))]"
84,"(156.0, 155.0, 127.0)","[(0.035714287, (156.0, 155.0, 127.0)), (0.07055555, (244.0, 243.0, 245.0)), (0.05873016, (126.0, 124.0, 98.0)), (0.07587302, (158.0, 154.0, 152.0)), (0.14674602, (126.0, 122.0, 118.0))]"
85,"(196.0, 193.0, 198.0)","[(0.072460316, (196.0, 193.0, 198.0)), (0.04047619, (158.0, 158.0, 128.0)), (0.0802381, (159.0, 157.0, 158.0)), (0.066746034, (234.0, 231.0, 237.0)), (0.05968254, (123.0, 124.0, 98.0))]"
86,"(56.0, 52.0, 45.0)","[(0.27515873, (56.0, 52.0, 45.0)), (0.085873015, (83.0, 83.0, 62.0)), (0.0046031745, (198.0, 198.0, 162.0)), (3.968254E-4, (188.0, 191.0, 137.0)), (0.05904762, (56.0, 55.0, 38.0))]"
87,"(122.0, 120.0, 92.0)","[(0.12134921, (122.0, 120.0, 92.0)), (0.07595238, (157.0, 156.0, 125.0)), (0.12928571, (89.0, 89.0, 64.0)), (0.03626984, (192.0, 192.0, 158.0)), (0.16730158, (90.0, 84.0, 79.0))]"
88,"(159.0, 159.0, 124.0)","[(0.092857145, (159.0, 159.0, 124.0)), (0.03515873, (191.0, 196.0, 138.0)), (0.13142857, (53.0, 52.0, 49.0)), (0.061984126, (192.0, 192.0, 155.0)), (0.037619047, (190.0, 195.0, 149.0))]"
89,"(88.0, 86.0, 63.0)","[(0.09015873, (88.0, 86.0, 63.0)), (0.023095239, (158.0, 163.0, 94.0)), (0.026111111, (190.0, 195.0, 123.0)), (0.2695238, (85.0, 81.0, 76.0)), (0.04626984, (117.0, 114.0, 86.0))]"
90,"(121.0, 117.0, 119.0)","[(0.2770635, (121.0, 117.0, 119.0)), (0.0043650796, (123.0, 196.0, 237.0)), (0.04936508, (120.0, 121.0, 99.0)), (0.20952381, (94.0, 92.0, 93.0)), (0.11047619, (152.0, 147.0, 149.0))]"
91,"(119.0, 113.0, 116.0)","[(0.33730158, (119.0, 113.0, 116.0)), (0.0017460317, (126.0, 114.0, 135.0)), (0.2827778, (92.0, 89.0, 87.0)), (0.057698414, (118.0, 118.0, 96.0)), (0.045, (91.0, 91.0, 71.0))]"
92,"(122.0, 116.0, 119.0)","[(0.3897619, (122.0, 116.0, 119.0)), (0.2323016, (93.0, 92.0, 87.0)), (0.1368254, (153.0, 145.0, 150.0)), (0.055079363, (119.0, 120.0, 100.0)), (0.018174604, (94.0, 95.0, 76.0))]"
93,"(91.0, 87.0, 86.0)","[(0.4274603, (91.0, 87.0, 86.0)), (0.27126983, (116.0, 110.0, 112.0)), (0.061031748, (90.0, 89.0, 72.0)), (0.047142856, (115.0, 114.0, 95.0)), (0.035317462, (63.0, 62.0, 56.0))]"
94,"(91.0, 85.0, 86.0)","[(0.4268254, (91.0, 85.0, 86.0)), (0.15214285, (118.0, 111.0, 117.0)), (0.13944444, (63.0, 61.0, 53.0)), (0.0668254, (157.0, 151.0, 160.0)), (0.050873015, (84.0, 85.0, 68.0))]"
95,"(91.0, 88.0, 90.0)","[(0.40769842, (91.0, 88.0, 90.0)), (0.32936507, (116.0, 110.0, 118.0)), (0.027063493, (63.0, 62.0, 60.0)), (0.09111111, (149.0, 145.0, 150.0)), (0.012222222, (89.0, 89.0, 73.0))]"
96,"(91.0, 88.0, 85.0)","[(0.29, (91.0, 88.0, 85.0)), (0.38063493, (117.0, 112.0, 115.0)), (0.056269843, (115.0, 115.0, 96.0)), (0.044285715, (90.0, 89.0, 72.0)), (0.017222222, (63.0, 63.0, 56.0))]"
97,"(85.0, 80.0, 77.0)","[(0.4602381, (85.0, 80.0, 77.0)), (0.15261905, (62.0, 59.0, 53.0)), (0.055714287, (87.0, 84.0, 66.0)), (0.1584127, (116.0, 110.0, 108.0)), (0.014285714, (115.0, 113.0, 92.0))]"
98,"(58.0, 55.0, 48.0)","[(0.38365078, (58.0, 55.0, 48.0)), (0.10738095, (248.0, 248.0, 250.0)), (0.19039683, (81.0, 78.0, 72.0)), (0.051349208, (58.0, 58.0, 41.0)), (0.02079365, (79.0, 79.0, 61.0))]"
99,"(60.0, 56.0, 50.0)","[(0.38761905, (60.0, 56.0, 50.0)), (0.09738095, (249.0, 247.0, 249.0)), (0.23793651, (83.0, 77.0, 74.0)), (0.019285714, (82.0, 79.0, 61.0)), (0.020396825, (62.0, 60.0, 43.0))]"
100,"(57.0, 57.0, 52.0)","[(0.32801586, (57.0, 57.0, 52.0)), (0.37293652, (80.0, 78.0, 75.0)), (0.0802381, (246.0, 244.0, 247.0)), (0.037698414, (82.0, 83.0, 63.0)), (0.019523809, (61.0, 63.0, 44.0))]"
101,"(82.0, 80.0, 78.0)","[(0.35309523, (82.0, 80.0, 78.0)), (0.2265873, (61.0, 58.0, 57.0)), (0.11936508, (115.0, 115.0, 111.0)), (0.012936508, (66.0, 84.0, 69.0)), (0.0884127, (155.0, 154.0, 152.0))]"
